review,rating
"""I give Pristiq an 8 for effectiveness in treating depression, however I would give it a 10 for effectiveness as an anti-depressant because I believe it gives as much as you can ask for. It has also scored highest in the top 10 treatments for depression according to a recent Australian survey. I am 18 years old, male and this is the first anti-depressant I have taken. In short, It brought me out of hell and out of a depth of despair, sadness and pessimism one naive to depression couldn&#039;t possibly imagine. It took about 3 and a half weeks to work well (I&#039;m on 50mg), has a stimulating effect but causes sexual side effects.""",1
"""DRINK LOTS OF WATER!!!!!
I go every morning like clock work. 
But due to surgery I had to take pain killers and I wasn&#039;t able to go for 4 days. My friend (who takes it regularly due to her celiac disease which causes her a lot of stomach issues) brought me a pack for me to use and she told me water is the key and it&#039;s true.  After I took one, I read the reviews below and freaked.  You only need one. I took 1 pill at 7:30pm and with two bottles of 750ml of water. At 8am I started to feel a little cramp &amp; a light body ache and I had my bowel movement. Then another one 20 mins later and a third about an hour later. I had smooth clean bowel movement each time. 

DRINK WATER and 1 PILL!!!!!!""",1
"""I am a newly diagnosed osteoarthritis sufferer. I felt so depressed when I started reading about my condition. I feel so hopeless right now. My doctor prescribed me to take Celebrex twice a day for three days. The pain has severely reduced and no side effects so far.""",1
"""I have tried everything to ease the pain and discomfort of acid reflux. Then I was introduced to the &quot;purple pill&quot;, Nexium, about three years ago and to my total surprise it worked. So now I&#039;m a &quot;firm believer&quot; in the product. I&#039;m very, very satisfied. Thank you Nexium!""",1
"""I was diagnosed 5 months ago with hyperplasia. I had experienced extreme periods with clotting and 7-10 bleeding for over 5 years. I thought this was normal for women approaching menopause, it is NOT. I was also 30-40 Lbs. over weight. My gynecologist put me on progesterone pills and a few months later she did a D&amp;C. She told me my hyperplasia was gone and the best benefit is that i have no periods. I can&#039;t say enough about this pill. I am beyond child baring years so no periods is such a bonus!""",1
"""I have Anklosing spondylitis, arthritis in many joints, fibromyalgia and diabetic neuropathy. I&#039;m taking 8 of these 500mg pills a day and it is not cutting my pain.""",0
"""I have been taking my first pack of Lo Loestrin Fe and I must say it really works for me. I was a little nervous at first because this is my first time taking birth control and I&#039;ve heard all the negative side effects of taking birth control. I have had spotting [brown-ish color] for three weeks after my period, but that&#039;s normal for the first month. I have breast tenderness and mood swings every now and then, then again it&#039;s expected for the first few months. I have not yet experienced any weight gain. So far I am satisfied, but I wish it wasn&#039;t so expensive.""",1
"""OMG !!!  I SWEAR I&#039;M NOT A PAID PERSON !!!!
I&#039;ve got a bad back and in the past I&#039;ve used this and that with no success after spending all that money.  
 I&#039;m 288 pounds.  I eat NO JUNK FOOD, NO FAST FOOD, NO BREAD,
RICE&#039;S, PASTA&#039;S ! All I do is juicing fruits n veges and take belviq. I lost nearly 10 lbs in a week!!!""",1
"""Well, I am using 400mg per day together with Rexetin (Paroxetine) and Fluonxol, sometimes Xanax. I used to have much more medicine, because I have manic depression with tendency to self harm and sleep disorder. What I like about this medicine is that I can have kind of 3D dreams and I can sleep normally, but what I dislike is that I have low libido and that&#039;s why my boyfriend thinks that something is wrong with him (even when I say that it is just a side effect of medicines I have to take). It just seems for me like &quot;must to do&quot; action without any passion. And it is strange because I was very different before with great sex drive.""",1
"""I had a severe Migraine.  Pain level 9 when I arrived at the ER.  I was given Metoclopramide and Benadryl via IV.  Within 30 minutes my pain level went to a 2-3, was released and took ibuprophen to knock out the remainder of the pain.  Was virtually pain free within 90 minutes.""",1
"""I&#039;ve had lower back pain for over a year and several doctors later, I was put on Cymbalta.  I could not handle the side effects.  I was having horrible dreams, sweats, felt nauseated, shakes, and felt really out of it with dizziness and confusion.  This was a 30 mg dose, I&#039;m not on any other medicines.""",0
"""Worked wonders for my poison ivy rash. Quick relief and healing when all others failed""",1
"""I went for a routine check up with my Doctor, she called me, told me that I sadly had Chlamydia. I am on day 6 of 10. I didn&#039;t have any symptoms for this infection, so I can&#039;t say I notice a difference. I plan on getting tested again after I am done just to make sure. My only side effects are just a little nausea after taking them.""",1
"""I was crying over the weirdest things and didn&#039;t want to get out of bed. Then I started taking Zoloft 50mg daily, a month ago. I felt relief an hour after taking it. The side effects for me were stomach upset, decrease in appetite, and sleepiness. That only lasted a week. After three weeks I increased the dose to 100mg which my doctor suggested in the beginning. I have been on many different antidepressants since I was a teenager and this is the first one that I feel &quot;normal&quot; on. I don&#039;t feel emotionless or stay on a fake happiness high. I feel relieved and can deal with the day to day stresses.""",1
"""Hi
I have been on pregabalin for over a year. Started at 75 mgs and thought it was going to work but it only lasted 1  
day. I got up to 150 mgs twice a day with no positive effect. I am now down to 100 mgs twice a day. I have had no weight gain. I am on a few other meds but I still suffer daily with this awful anxiety. I am trying transcranial magnetic simulation right now and have about 3 weeks of treatments left, it hasn&#039;t helped me yet.
The only thing that works for me is benzodiazepines and I become tolerant very quickly.""",0
"""I&#039;ve only been using Nucynta for a couple of days, but so far it is working very well for me with very minimal side effects.  I have chronic sciatica and have been on and off of low does Hydrocodone for a couple of years now.  I&#039;ve been taking 50mg of Nucynta 2-3 times a day.  This seems to work almost as well on the pain and just seems easier on my body.  It does make me a bit &quot;loopy&quot; and a little groggy, but no more than the hydrocodone.  I also have noticed that I&#039;m not as hungry, which is not necessarily a bad thing!  I will be interested to see how it works over time and whether it continues to work well over a period of time.""",1
"""Has anyone gained weight on this""",1
"""I started on the oral contraceptive pill but got horrible nausea and vomiting, so this was my next option. NuvaRing has been fantastic, it has a fraction of the hormones and I get no nausea. Insertion and removing is really not a hassle, and you cannot feel it at all. For me, it beats the pill and vomiting, along with all the other symptoms. I haven&#039;t had any noticeable mood issues or migraines. I would recommend it to anyone!""",1
"""Was one of the only medicines that worked for my pneumonia. It was administered via IV for 3 weeks 2x a day but it worked.""",1
"""First impression: Just got recommended this by the dermatologist and used it tonight. So far it seems fine, just annoying to apply as a lotion on my scalp since my hair is thick and my seb. derm. is all over  in different places on my head it took like 20 minutes. I might use it as a rinse depending if I got in on all the way or not by applying it as a lotion. It definitely calms the itching but feels a little stingy which is common and normal I just have to adjust to it. The smell is not really noticeable it smells a lot better than Tgel. It feels more like a oil than a lotion. We will see if this works! Fingers crossed in the mean time I&#039;ll hide in my french beret hat hoping that my head will clear up.""",1
"""So the cream itches and burns like anything. Only an hour into it but good grief.  I have coconut oil I previously bought specifically for my daughter&#039;s diaper rash, which I applied and is taking the edge off. Next time,  diflucan.  Ugh.""",0
"""Went to see Dr due to lethargy, low sex drive, fat gain, muscle loss and general &quot;blah&quot; feeling.  41yr old male.  Was prescribed 100mg/week.  Self injections.  Within 4wks was feeling about 75% better and as time goes by...just keep getting better.  Definitely a great medicine.""",1
"""I have not had a period from the first shot. I had ZERO side effects and lost 5 lbs. I think it is an amazing product.""",1
"""I am very prone to yeast infections, I believe it&#039;s due to my birth control as well as having unprotected sex. Fluconazole has always cleared up my yeast infections with 2 doses. No side effects.""",1
"""If you haven&#039;t taken Estarylla before, I&#039;d recommend giving it a try. I&#039;ve had pretty much no negative side effects other than a mild nausea after the first few pills in a new pack, and it&#039;s helped a lot with my acne. My periods are also significantly shorter and less severe than they were with no medication/other birth control. Looking at other reviews, this definitely doesn&#039;t work well for some people, but its been really effective for me.""",1
"""Great drug. Really works well.""",1
"""*UPDATE* I have now been on Saxenda since Feb 19th and on March the 9th, I had lost a total of 12 lbs in 19 days!!! Now March the 13th Day (23 days on Saxenda) I am still at the 12 lbs weight loss.. but I am sure by Friday I will have lost at least 5 more lbs , I ate the most today that I have eaten since I started and that is 1116 calories and 95 carbs. This is still very good, I was just more hungry today than usual, I believe I will up my dose to 2.4 tonight, I have been rotating between 1.4 and 1.8. Look forward to giving more updates soon!! Also if your insurance does not cover it, you can go to the Saxenda web site and get a coupon, even if your insurance covers it, this coupon savings card will have you pay only 25$ a prescription!""",1
"""I aImost didn&#039;t go through after reading these reviews. I have had Liletta for about 2 months. I have no tolerance for pain whatsoever. I took a tramadol 2 hours before my appointment. My doctor advised that it would be painful for a short while especially since I have never been pregnant. She was very good during the insertion about letting me know when pain would occur. It was very painful for about 3-4 hours. After that, it was similar to my normal cramps for 2 days. I spotted for the first 4 days just enough for a panty liner, not even a pad, and have not had any spotting since. I have had no issues with my boyfriend and the strings or being dry &quot;down there&quot; as I have read with some others. My sex drive has increased since having it.""",1
"""With Lamictal and Keppra my seizures are currently controlled.""",1
"""My experience during the nexplon is great not a pregnancy yet.  My only issue is it causes me too much bleeding. I get my periods from every other week up to 1 month up to 3 month . And it ruins My sex life""",1
"""I can only say it will make urination easier but it also will make a satisfying climax with ejaculation a fond distant memory.  IT TAKES A LONG time to wear off so you dont need to take it daily.""",1
"""changed from Lipitor to Lipofen. My LDL was controlled, trigs was also good.
Best result is my HDL which was always below 40 for years increased to 48.
Have some concern about increase in creatine level.""",1
"""I am a senior citizen who has been on Restasis for 5 yrs.  It is so expensive that using it puts me in the medicare donut hole.  The drug company, Allergan, is unwilling to give me assistance in the form of samples and my dr&#039;s office gave me two samples one time during the 5 yr. period and after that will not help.  I was refused two samples to get me through until Jan 1 when my new insurance year begins.  It costs $481.35 for a monthly supply so even though my copay is only $30, I am in the donut hole by August at the latest.  Allergan has a racket going on here at the expense of the patient. It&#039;s not affordable even though it&#039;s effective. Totally unfair, corrupt company.""",1
"""I always had clear skin but then started getting breakouts on my cheeks and thought epiduo would help. Two weeks into it my forehead began to breakout horribly, and my cheeks remained the same. I stayed on it for 2 months and my forehead got continually worse and when on epiduo breakouts would not heal and left red scarring. A week ago I gave up and quit epiduo. MY FOREHEAD IS CLEAR and the marks are fading faster. My cheeks are still the same but I can live with my skin again. My skin hated epiduo and it only gave me more acne. If you can live with skin as is do not go on epiduo. It may eventually get better but you will go through hell first.""",0
"""for a long time I&#039;ve struggled with OCD, trichotillomania, depression, anxiety, and adhd. now I take vyvance for adhd but for the rest I take Zoloft and I take 150mg everyday. btw I&#039;m a 15 year old female. it&#039;s really helped with the anxiety and depression and my trichotillomania has gotten better with the use of the drug lamictal at night which is a mood stabilizer(50mg)""",1
"""I&rsquo;ve been taking Yasmin for 6 years now and have had no issues! I switched to a cheaper brand that was similar to Yasmin for a couple months and I started to get multiple bladder infections so I switched back to Yasmin. Still no problems other than decreased libido.""",1
"""I am 5&#039;2 and 210lbs as of yesterday. I have been taking Phentermine 15mg for 30 days only. Today is my 2nd day and I have only experienced dry mouth and a little more energy. I have read that people have a lot more energy and don&#039;t think about eating. Well yesterday I took the 1st pill at 5.55am and I was hungry by 10.30am and sleepy again by 12noon. I tried taking a nap around 7 but couldn&#039;t get to sleep. Went to bed around 11.30pm slept fine. I am hoping to lose 65lbs but I will settle for 55lbs. I just wish the doctor would have started me on a higher dosage. I am drinking a lot of water and I plan on working out on the Wiifit for 1 hour a day. I will write back in 2 weeks if I lose any weight.""",1
"""Been taking for a couple of weeks works good for me just had open back surgery 4 weeks ago with cage put in L-4 5 FUSION, cut out stenosis of spine have degenerated disc disease, take 3 pills 50mg a day with extra strength Tylenol if I need it. 8 more weeks I want to come off all these pills if I can handle the pain. Good luck guys.""",1
"""I currently have Nexplanon. I&#039;ve had it for over a year now and I&#039;m not a big fan of it. I like how I don&#039;t have to remember to take a pill but I absolutely hate the prolonged periods... I&#039;ll have a period for 2-3 weeks straight, stop for 2-4 days and start back up again. The doctor said it would take a year for my body to regulate but it&#039;s actually worse bc the current period I&#039;m on has lasted almost a month! And I have bad cramping with it. Whole point of BC is to be able to be intimate with my S/O and I can&#039;t when I&#039;m constantly bleeding. Plus it&#039;s caused me to be short tempered and made my sex drive go down a lot. Thinking of having it removed and trying something else.""",0
"""I have been on Lexapro for over 4 yrs after going into a deep depression after several traumatic life experiences. I am very grateful for Lexapro and my therapist (who helps me with coping techniques.) After being on Lexapro my family has told me they are not sure how to take the new me. When I was upset I would have anxiety attacks and black out. When I was angry I was uncontrollable sometimes even physical with my love ones. The sad part is I did not even know they were happening or happened until they told me. I wish I had gotten help sooner but now I am grateful and blessed for Lexapro and therapy. Every medicine is not right for everyone so you need to find the one that fits you along with therapy.""",1
"""This medication helped with my allergies greatly! The only problem is that it stung a little when first using it.""",1
"""I have no problem falling asleep, but wake in the night and sometimes cannot fall back to sleep. I take one half tablet 12.5 mg of Phenergen and even if my sleep is disturbed I fall back to sleep easily, and wake up refreshed.""",1
"""I started off with a sample pack of these and then I decided to be prescribed the birth control pills. MY MISTAKE. At first I liked the pill, I didn&#039;t adjust to it long enough I guess for all of the negative side effects to take place. Reading other peoples reviews made me feel A LOT better about what has been happening to me. DO NOT TAKE THIS PILL. I used to be really happy all of the time and I was just starting to lose weight. This pill brought my weight loss to a complete halt.  This pill made me gain some weight back even though I was working really hard toward my weight loss goals. Also, this pill turned me into a crazy person, I get moody and cry for no reason. it is negatively effecting my long time relationship with my boyfriend.""",0
"""I&#039;m bipolar and this is the only medication (out of many, many) that really helps my bipolar and it works almost instantaneously for me.  I first went on it to gain weight because I was trying to recover from anorexia and struggling, but stayed on it for my bipolar.  I did gain weight and I eat tons, but I have a good metabolism and Zyprexa just brings me up to my medically ideal weight.""",1
"""Latuda has been a lifesaver. I&#039;ve been battling crippling depression, suicide attempts and extreme mania. I have been through it all, tons of money and success to literally living out of a van. Latuda has completely equalized me and has allowed me to live a normal life. Bad akathesia as a side effect but if I take it at night I&#039;m ok. Make sure to take this drug with food, that&#039;s vital!  Give it a try it may save your life :)""",1
"""I also have taken Evoxac for years. I first asked my opthomologist to prescribe pilocarpine.  He would not, telling me to see an ENT physcian for this, as he felt there were to many side effects for this type of drug.  
I did get a Rx for the pilocarpine and then switched to Evoxac.  At first I could not perceive a benefit of this drug, but now I can tell when my dose (every eight hours) has worn off.
Also, I do not think that I have suffered any side effects from this drug.""",1
"""I noticed a difference after the first pill. Things are back to normal now.""",1
"""I am very happy with Concerta. I am 17 years old and started taking this about 3 months ago. Before I took this, I had a lot of trouble in school with paying attention and focusing, and after I took it, I noticed an immediate difference and it was so much easier to focus and pay attention. Another really positive feedback from Concerta is that it helps me engage in conversation more because I am more focused and I don&#039;t interrupt people like I used to. Also, it helps me think things through more.""",1
"""I had been taking Microgestin for over 6 months now (switched from the patch), and I will be switching to another form of birth control once again. 

I&#039;ve gained 15 pounds (going up 3 dress sizes!) and I&#039;ve had excessive night sweats.  None of these side effects have occurred prior to taking this pill.

I will be switching to another form of birth control.""",0
"""A week into taking this medication I was vomiting, couldn&#039;t sleep, dizzy, water blisters, falling, sense of daydreaming""",0
"""I&#039;ve been on 500 mg twice a day for two days. I&#039;m supposed to take it for three more days. SEVERE side effects. I have extreme weakness, numbness in my left hand/arm, body aches, now severe pelvic pain, which I&#039;m hoping is just a Yeast Infection, nausea, food tastes weird, I can only drink water with lemon because it makes the water taste metallic, severe fatigue. 
My doctor has been trying everything for Bacterial Vaginitis on and off for the past year, and especially the past 6 months. I know this will work (as Flagyl did in the past), I&#039;m just hoping the side effects go away.""",0
"""I had my first series of three shots in 2015. What a relief I received from them.  I am bone on bone with 2 spurs in my left knee.  My first set of shots lasted almost 20 months with little pain.  I just completed my 2nd series of 3 shots and the knee is already feeling better.  My doctor said that about half of the people get relief with the shots, but I feel it is worth a shot to see if you in that 50% who get relief.""",1
"""I&#039;ve been taking Neupogen for low WBC prior to chemo. After getting several mosquito bites that didn&#039;t heal, hemorrhoids, that wouldn&#039;t go away and four days of acid diarrhea each cycle, my oncologist decided to try neulasta. My hemorrhoids are less painful and the acid diarrhea 
I had has seem to have gone away. I have experienced daily aches in my large bones...thighs, hips, sternum and lower spine. Tylenol helps. I won&#039;t know my counts till next week. """,0
"""So I was on the pill first, which was terrible because it gave me depression and I found myself sad all the time(Early 2015). So I switched to the Nexplanon since I thought it be easier than taking a pill everyday. Started that around April 2015? And well so far so good, in the beginning I spotted a bit here and there and now I haven&#039;t had my period since August 2015 I believe. What&#039;s concerning me now is I feel lazy to even exercise or do what I use to do, so I don&#039;t know if its giving me depression or I just need to take vitamins... Anyways other than that I think its great.""",1
"""Been on it about 5 weeks. 300mg. No yeast infections. Yes peeing more, but for me it is a more normal amount. Before I had to force myself to drink, rarely felt real thirst,  and always felt I retained water especially from eating carbs. Now I drink more and pee more, but manageable. Once at night only.  The best thing I noticed is more energy and slow but sure weight loss on a more normal amount of food. Lost 8lbs so far and waking up in the morning is easier.  More energy means more exercise too. So far, so good. Love it, feel more normal like I did when I was younger""",1
"""Methadone is a miracle drug...I would be dead without it! Because of methadone, I got my life back.  I got a great career now, I wake up every morning looking forward to life and now I actually have money, a good amount of it....and it feels great!  No more living day-to-day, not being able to sleep at night because I&#039;m worried on how I&#039;m going to get my next fix for the upcoming day....all of that is gone and it feels great!  Methadone gave me my life back and it gave their daughter back to my parents.""",1
"""Mitral Valve Prolapse - Keeps my heart rate down as I am prone to heart attacks and aneurysms due to the Mitral Valve.""",1
"""I have a bulging disc and low back that has displaced nerves.  I live with pain everyday due to fibromyalgia and arthritis, but this back pain is off the charts. Nothing helped.  Just started Neurontin this week.  Makes me feel a little tired, but tends to keep me awake.  So far it has knocked pain down to a level I can live with. If take pain medicine with it, don&#039;t feel any pain.  Am noticing my hands feel swollen hope it doesn&#039;t get worse as I tend to have the rare side effects on any medicine I take.""",1
"""I experience hallucinations (bad dreams) while using this medicine.""",1
"""I have always taken Bactrim for a UTI and it has always worked with zero side effects.  I took two every 12 hours for ten days and I&#039;m perfectly fine now. 
""",1
"""I took Cipro for a sinus infection along with bronchitis. It worked very well but I didn&#039;t like the fact that I had to avoid dairy and take my multivitamin at a small window of opportunity during the day.  Cipro made me very tired and weak, also a little fuzzy. Plus side was I slept great at night and it cured my infections.""",1
"""Bupropion is a miracle! I still had some cravings, a little irritability, a few depressing nightmares- but I quit! I smoked a pack of cigarettes a day for a decade. I have not had a cigarette in over a month, and live with people that smoke in the house. No patches, no gimmicks, just plugging through it with bupropion. I would recommend giving this a go to anyone.""",1
"""Well I&#039;ve been on Prozac for 3 weeks now 20mg, and I don&#039;t know if its helped. My depression is still there, I&#039;m still very anxious and most of the time  I can&#039;t stop shaking. But the most curious part is my bulimia that I&#039;ve been dealing with for years on and off has come back to the point where anything I eat I throw up or I don&#039;t eat at all""",0
"""I was excited to start hormonal birth control as I hate condoms with a burning passion, and with such a high sex drive I was excited to not have to bother with condoms anymore. Started on the pill, and first of all, my boobs got SORE. Within a week my chest was very tender and a little swollen. Then, I had ZERO sex drive. Sex started seeming like a chore. Then? I got extremely depressed and moody. Crying at the drop of a hat. Then the placebo week came, and like a charm I felt like a new person off the pill. Junel was 100% the cause of all this garbage. Won&#039;t take again.""",0
"""I haven&#039;t smoked a cigarette in 10 days. I quit on my 7th day of taking chantix. On the 8th day, I woke up and did my normal routine then thought I need to smoke. However, it passed quickly and I didn&#039;t crave one. I kept one cigarette accessible in case I freaked out but threw it out 2 days ago. :) It has been 10 days and I&#039;m fine! I smoked for 15 years. In the end, I was a &quot;light smoker&quot; about 5/6 a day but in 10 days I&#039;ve saved my body from 60 cigs! The side effects are feeling foggy, thirsty, dreams and must eat before pill. It&#039;s all worth it to me. It keeps you calm and not craving. It has worked.""",1
"""I&#039;ve been taking the pills for 4 months now. I was using  the mirena for 7years prior. Pros: no pregnancy,very light menstrual cycle, and no spotting. Cons: 1 st month pregnancy symptoms, ongoing: increase appetite,  bigger breast with sore to touch, and headache from time to time. If you can control your diet and exercise the weight gain won&#039;t occur or would be more manageable.""",1
"""This medicine has been amazing for me.  I was unable to sleep on my right side for the last 5 years due to pain, and now I can, with almost no pain.  The only down sides are that it causes extreme &quot;dry mouth&quot; for me (which gets worse when I am nervous) and constipated.  But it is worth it for the pain relief I am getting.""",1
"""After 5 full days on Belviq I can assure you this is going to be a wildly successful product. It has made sticking to a diet of reduced portions and healthier foods EASY. I can now eat half what I used to and feel completely full. It has eliminated my compulsion to snack when watching tv or a movie and the results are already noticeable. I started Belviq weighing 227 and as of this morning I was at 222 (after only 5 days). I&#039;m not starving myself, just eating the amount I should have been eating for the last decade. The only side effects I have noticed thus far is being able to fall asleep faster and having a more upbeat and positive attitude in general.""",1
"""I am a 42 year old mother of 1. I had Mirena inserted in 2007 after I was done breast-feeding. I absolutely LOVED Mirena until recently. I didn&#039;t have to remember to take the pill daily and I felt it was the best way to prevent another pregnancy. A couple of months ago, I had a new one inserted after months of my husband complaining about the strings poking him. I don&#039;t know what made me look into it, but I realized that over the past 4 years I have gained over 35lbs.,my sex drive is almost non-existent, I am often dry during intercourse. I want to run to the ObGyn, but have to wait until next week to it removed. If you get one, be aware of your body&#039;s response to it following insertion.""",0
"""joint pain, no energy, no enthusiasm for social life, tiredness, weakness, low appetite.
Femara is extending my life. I know this since I have been in remission for 5 years after taking Femara. My breast cancer started in right breast 32 years ago. Chemo and Radiation therapy stopped it for 22 years but 5 years ago it matastasized to lung and bones. This is when the oncologist prescribed Femara. I&#039;m now in my &quot;golden&quot; years, a widow for 16 years but determined to find relief for this pain and relief from this depression so I can be happy and enjoy life.""",1
"""I&#039;ve been on this med for 2 weeks so far and will be continuing for about a month ...I have some bacterial acne since the birth of my second child :( and I couldn&#039;t handle it anymore !!) I feel so bad for all the people  with bad experiences but I have to say I&#039;ve had none...and I take the full dose twice a day I have had a wee headache a few times but nothing an advil  didn&#039;t cure, so I guess use at your own risk? But working great for me personally""",1
"""This is definitely miracle cream, no doubt about it. I have been using it for about 14 years on my hands to treat eczema breakouts. However... I was not warned about using it for long term treatment and my doctor gives me refills when I ask for it. I am only now finding out about possible nasty steroid withdrawal symptoms if I stop using it.  After using it for such a long time I&#039;m concerned but I plan to stop using it for awhile to see what happens.""",1
"""I think the use of putting perfume in the gel is really stupid. There are so many people allergic also someone like me with cancer and very sore and nauseated to spend money on this and it made me so sick I washed up 4 times and my hands and skin still smells strong. It gave me a headache and made my nausea worse. There is no need for perfume not to mention it&#039;s just an toxic unnecessary ingredient. I will never use this again and I will be sure to let everyone at clinic know.""",0
"""After being disgusted with my constant weight gain, I decided to try the Real Adipex-P and not  the generic version of it. The generic  gave me really bad mood swings and made my heart flutter a lot but the Real brand has worked totally different feeling. I began on June 9th at my all time high weight of 345.4. I have found that once I chose to eat clean and refrain from beef,pork, sodas, and anything white; I got a better outcome. I have to say that we are all different and any weight loss is a plus.  I am not boasting but I am happy to report that I weighed in today and I weighed 313.6!! That&#039;s a little over 30 pounds in 5 days shy of a month.  Ya&#039;ll,  we can do this. We must not give up and stop trying! I am striving for 150 pounds.""",1
"""I recently stopped biodentical pellets and decided to try vivelle-dot .05 mg.  It totally stopped my migraines; however, this dose did not help with insomnia or hot flashes and I suspect my GP will increase the dose.  Now, my insurance will not cover the cost at all because I am over 65.  Through a friend, I found that the manufacturer, Novartis, makes this patch in Europe under the name of Estradot.  I ordered it online with a prescription.  The difference is $32/month compared to $286/month for Vivelle-dot in US.  When I opened the packet, they appear identical and work the same.  Once my dose is adjusted I think these will be fine.""",1
"""I have used Prevacid 30mg (lansoprazole) for almost a year now. It works wonders for my acid reflux, except when I&#039;m bad and eat something to trigger it!  I have found it works better when not used daily.  My Doctor said do not take it every day as the effects will wear off sooner, take it when you need it or on a day you know you will be eating something to trigger your acid reflux.  As any other medication the effects of relief will wear off but, when you stagger, you take it. It works all the time.""",1
"""Some pros: I grew 2 cup sizes, my flow is much lighter but no change in how long my periods last. Regular bowel movements and no mood swings. Cons: during the first pack I broke out like a preteen and now have to deal with (some) forehead and chin acne. Also experienced heavy uncomfortable cramping which eventually got better. Really sore breasts around the first week or two. I&#039;m hungry all the time so I&#039;m eating a lot more but no real change in weight.""",1
"""I have tried just about every option available and this medication has been the only one to truly relieve my headache AND allow me to feel &quot;normal&quot; so that I am able to function.  """,1
"""I have tried what feels like every medicine available for the past 10 years, and this is the first time that I feel like I enjoy life for long periods of time. Sure, with severe depression/anxiety, you will always have down days, but since taking this medicine, they have become less, and the depressed feeling doesn&#039;t last as long. I&#039;m pretty upbeat now, and sometimes can be very chatty.""",1
"""I have tried heat pads, freeze pads, gels tablets and I am really pleased I saw these advertised on the TV I tried them and I had no expectations at all.  I was very surprised that they worked on my neck pain my hip pain back pain and have no complaints worth giving a go may not be suitable for everyone but worked for me.""",1
"""I had the Implanon Implant put in October 2009 and have felt it has been the best choice for me. My period is irregular, I never know when I&#039;m going to get it but so far that is the worst part I have experienced, my weight has stayed steady and have had no pregnancy scares, since my period has become irregular and sometimes spaced out by 5-6 weeks I will sometimes take a pregnancy test to make sure it is indeed working and so far so good, thumbs up from me.""",1
"""I was started on Gildess 1/20 but then was switched to Blisovi as Gildess was recalled. I always had the clearest skin and now that I&#039;ve been taking Blisovi I&#039;ll have random break outs and I&#039;ve gained some weight as well. I do not recommend. I can&#039;t wait to talk to my gynecologist to switch ASAP.""",0
"""Caused anxiety and panic attacks""",0
"""I didn&#039;t experience any side effects whatsoever. I&#039;ve been on Aviane For 3 months now, the only thing I noticed is my breasts and back got a little bigger. My face got so much smoother after about 3 weeks. I Love Aviane.""",1
"""I had runny nose, blocked ears, headache, sore throat with mucus, Its great! I took one pill and saw relief, so 4 hours later I took the second one. Now I am wide awake. It&#039;s almost 4 am. Take it earlier.""",1
"""I have had really bad experiences with birth control in the past. My doctor gave me Natazia about 1 1/2 years ago and its been doing awesome since. My one and only con is that you have take it around the same time every day or it will mess with your cycle a bit (causing ovary discharge and such) but if you  miss a pill and follow your chart it should work out with no problems. It has reduced my cycle to about 2 days and reduced cramps. Highly recommend!""",1
"""I had severe eczema on my face, forehead and my cheeks and eyebrows all my life. It was so scaly, flaky and itchy on a daily basis that due to  my constant scratching, I had no eyebrows left as they had fallen out due to the constant scratching and the skin was so damaged that new eyebrows couldn&#039;t grow. And my face was always red like I had severe sunburn. 
 I started using using Elidel just over 10 years ago. And after just a few weeks of using Elidel my face actually started to heal. My skin totally changed its texture, tone and colour back to what it should have been originally. There was no more itching or the need and desire to scratch. It has totally eradicated the eczema and has been absolutely life changing.""",1
"""Have had a sinus infection for 11 months... tried all types of antibiotics and they would help a little but right back to same stuff. Major congestion, Hard phlegm, trouble breathing, etc. Took azithromycin day 1 was able to breathe thru nose again. loosened up all mucus.  Day 2 felt like a new person.""",1
"""I have been constipated for about a week and tried eating everything possible that will help me go even Mexican food and still nothing. I tried Miralax and couldn&#039;t go so I tried chocolate laxatives and nothing and tried Dulcolax suppositories. I&#039;m so beyond nauseated which is better than having cramps but I still feel constipated even though I went a little. At least the Dulcolax helped me go within minutes and I&#039;m glad I was on the toilet when it happened.""",1
"""Started taking it and I slept well at night and awoke early around 5 to start my day happily. But come 8 am and I am drowsy and needed to take already two hrs nap. Awake and resume
My day with not much difficulties. Than st 2 pm again I needed  a nap? So how was I gonna make it to work and my appointments too ? I went cold turkey. Felt much better after that. Only to crash again. I did try other anti depressants including pristique. But I suffered with insomnia with these meds.  I know I need to start again but so confused if I should resume welbutrin""",0
"""Excellent pain reliever for chronic headaches after brain tumor removal.  No high like Vicodin and relief lasts longer with no bounce back pain.""",1
"""I took a fatal dose of Heroin in February 2016 and was given 2 shots of Narcan and it saved my life!""",1
"""There are a lot of horror stories out there about IUD&#039;s and I&#039;d like to contribute to them because I was almost scared out of getting one because of stuff I read online. I got Skyla placed in December of 2016, which means I have had it for around 6 months. I would HIGHLY recommend Skyla to people that are looking for long term birth control. My doctor wanted to place Skyla instead of Mirena because of the angle of my cervix. He told me he had inserted many before, which was extremely comforting. The insertion was about a 5 on a pain scale, and the cramps after were pretty uncomfortable, but nothing ibuprofen couldn&#039;t handle. I have little to no side effects except nipple and breast tenderness and some cramping before periods. Get Skyla!""",1
"""Been on Testim for 2.5 months. Huge improvement in mood, and physical stature. Started working out again. I feel great! Strong and sexy. Wife likes it too! My libido has increased and the reaction from other females is incredible. I lost 25 lbs prior to starting and am now seeing my abs again. The energy is awesome as I motivate a group for business part time. Love the smell. Application is a daily chore but worth it.""",1
