uniqueID,drugName,condition,review,rating,date,usefulCount
98290,Nexplanon,2</span> users found this comment helpful.,"""Well I have had the implant for a little over 2 months. I have been bleeding 6 out of the 9 weeks I have been on this. I got the implant because of my endometriosis and heavy painful bleeding. The second month I was cramping for 5 days before I even started my period and today marks the 26th day I have been spotting and bleeding.  Right now I&#039;m frustrated because I have become anemic and I&#039;m tired of bleeding and cramping.""",negative,7-May-15,2
157589,Guaifenesin,,"""You&#039;ll almost always notice a medicinal smell in your urine when you use the nasal (orange) form of Mucinex. The drug it contains is processed through the kidneys and it doesn&#039;t all get metabolized, especially the extended release tablets. It tends to make me a bit woozy as well, but at least I can breathe!""",positive,23-Feb-10,10
130123,Levonorgestrel,Birth Control,"""Had it for years and love it. Changed it out after not having a period for years and boy it was painful. My first Mirena was nearly painless - just a little tuck. This time it stabbed me hard a few times (quite painful)  but each time it was over in seconds. I had menstrual cramps for an hour and that was it. I didn&#039;t even get my bleeding back (just a little right afterwards). Yeah! May advice:
 if you choose the Mirena be patient - the first year I constantly bleed off and on but then my period disappeared. Find a doctor who has done this a lot - I believe experience is the key! Also - have it done when your cervix is dilated during your period. I took Misoprostol for that the night before but that did not help.""",positive,24-Sep-14,43
197394,Paroxetine,Panic Disorde,"""Panic Disorder/Bipolar/Manic Depressive: Today will be my 7th Dose, I am having a love hate relationship with my Paxil, it made me EXTREMELY tired for the first 4 days, headaches on day 4 &amp; 5, Dizziness day 2-7. I feel spaced out &amp; every morning I wake up &amp; want to stop taking the meds because of how I feel. I am not like &quot;myself&quot; BUT, I didnt like myself to begin with, I suffered from panic attacks that last for days on end with only relief from Xanax. I would have anger outbursts towards the ones I love the most. Now, although my world feels off balance, I have noticed less anger and more smiling. I am going to stick with it for another week, even though I know tomorrow I will want to stop again. Just hope side effects lessen.""",positive,23-Aug-11,21
201233,Zoloft,Depression,"""So far this drug has saved my life. After experiencing a traumatic experience I spiralled into a heavy depression coupled with anxiety. It&#039;s only been one week and I&#039;m no longer crying daily and the hopeless feeling is subsiding. It&#039;s also helped stopped the obsessive thoughts I&#039;ve been having about the traumatic event.""",positive,5-Mar-16,107
95884,Sertraline,Panic Disorde,"""Took 2 weeks to feel a bit better.  Stick with it through side effects. I take 62.5 mg in the morning and 25 mg in evening now.  After 5 months I feel pretty good.""",positive,13-May-14,36
150577,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,"""I had a UTI with a MRSA on my face. I was given the drug for both. First mistake I went to FL and was under sun exposure which I didn&#039;t know is dangerous. Was ok with acidophilis too. Day 8 of Bactrim I developed vaginal bleeding but made no connection.  Day 9 I stopped it. And day 10 I was blown up in hives, severe body rash, terrible chill w hi fever and a severe migraine attack. I was livid. They scared me to death. I felt I was dying. I was on Benadryl for 24 hours and started getting better. But the next day the MRSA WAS BACK. I nearly lost it! Obviously It was a terrible allergic reaction but my dr was hesitant as it occured after day 9 as opposed to his textbooks of day 2 or 3. As of now  The bleeding has only subsided.Its 10 days since""",negative,16-Feb-16,2
144520,Etonogestrel,Birth Control,"""been on it for 5 months, its awkward not having my period at all, but it&#039;s awesome to not be pregnant again. No issues so far, im happy that I don&#039;t even have to think about the implant, it&#039;s just there. perfect FOR ME.""",positive,27-Mar-16,5
172485,Clonazepam,Anxiety,"""Takes time to come up, this is a problem when you have a panic attack, suicidal thoughts and anxiety go away within an hour but they go away, it&#039;s like a emergency button, it has saved my life from suicide. Dependence builds within months.""",positive,29-Apr-16,63
186129,Desvenlafaxine,Major Depressive Disorde,"""Lifted me out of a mood of despair.  Most importantly, it was the best anger management I ever found.  Clear headed, no anxiety, no side affects other than mild nausea, and that ONLY if I take it on an empty stomach.  Don&#039;t miss a dose though, it will make you REALLY woozy.  Stopped for a few months, fell into depression, but Pristiq pulled me right back up when I started back.  Remember that the Rx says specifically that you may need 4 weeks to notice an improvement.  Bear that in mind when you read all these reviews by people who quit taking it after 1 or 2 days.""",positive,26-Feb-16,27
34645,Minocycline,Rosacea,"""As I live in Australia minocycline is cheap - it only costs $10 for 60 pills. I was diagnosed with papulopustular rosacea by a dermatologist. I&#039;d always had a slight redness on the cheeks and slight redness under the skin of my nose but over a 6 week period many tiny pustules emerged and the redness got worse. Went to a dermatologist and he gave me the diagnosis and prescribed Soolantra indicating that it would take weeks/months to work. I didn&#039;t want to wait that long so I did extensive research on the internet and made the decision to ignore him and go to a GP and go on Minocycline 2 days later. Best decision I ever made. The Minocycline at 50mg a day made the pustules go away in only 2 weeks and the redness has significantly decreased.""",positive,20-Jul-16,19
134632,Ketorolac,Pain,"""I got all four wisdom teeth removed today one was also impacted,  and after the freezing wore off and I took it, it basically took all the pain away and I would give it 5-10 mins to let it become effective""",positive,5-Mar-13,8
213219,Nuvigil,Hypersomnia,"""I have been on Nuvigil for several years for alertness, or lack thereof, and attention issues.  I have had little side effects and don&#039;t think I could function properly without it.  Initially, there was a bit of insomnia for a few days, but that passed and all is well since.  Last week I ran out and had to wait a week to get the script through the mail. Ugh! I could not get up in the morning after 8-9 hrs of sleep, I walked around all day in a fog and was afraid I would fall asleep at work. This continued throughout the week and did not seem to get any better.  Finally, my medicines came in, took it this morning and it was like the sun had come out and could function again.  Not all medicines work for everyone, but for those it helps it is a lifesaver!""",positive,29-Jul-12,17
198815,Depo-Provera,Birth Control,"""This was my first and only method of bc since 2001. So I can tell my experience with depo was great. No periods just spoting before shot was due. No pregnancies. Weight gained I can say I like to eat so I can&#039;t blame depo for that. Now I am thinking to do the nexplanon implant but I am scared of all the bad reviews I read thats why I decided to review depo who has being very effective to me, our bodys react different to each medicine and I hoping is better than depo or I will switch back.""",positive,3-Jan-17,7
4674,Belviq,Obesity,"""I had a slight headache the first day. Then i was fine. No sleepy side effects. I have been taking it for 1 month and i lost 15lbs. I have always eaten healthly. I have not started exercising yet. I only take 1 pill a day.""",positive,22-Jun-15,42
113958,Tegretol,Epilepsy,"""I have taken Carbamazepine for 36 years and have experienced no significant side effects.  I take 400mg per day and have gained almost total control of my condition.  No seizures since 1983.  Do not cease taking Carbamazapine suddenly for any reason whatsoever.  The withdrawal can be extreme.  The ER medication is very useful.""",positive,3-Nov-09,29
186354,Desvenlafaxine,ibromyalgia,"""Bad side effects for 2 weeks when starting this medicine. Tolerated it fairly well for a couple months. I was on 50mg, then 100 mg. It did raise my blood pressure. No libido issues like I had when on Efexxor.  It did nothing for my fibromyalgia and it took me a few weeks to stop it. Coming off the Pristiq was was worse than starting it. Very nasty headaches everyday. It also made my hair fall out at an alarming rate. Handfuls. My hair stopped falling out about a month after I stopped the Pristiq.""",negative,9-Jan-12,13
209920,VESIcare,Urinary Incontinence,"""From the first day I started VesiCare, my urges stopped.  I&#039;m now able to get to the bathroom without accidents.""",positive,26-Feb-11,42
212999,Tizanidine,Muscle Spasm,"""MRI reveals badly blown out cervical disc @ c4-5. Now, as long as I didn&#039;t do much, I wouldn&#039;t have much pain but getting anything done (like yardwork, working out with pushups, painting a wall...etc) was another story and would leave me in severe pain but always THE NEXT DAY and for at least several days afterward (I never really felt the pain on the day of the activity). Then, my doctor gave me Zanaflex, and now I take one 4 mg tab that night, the next day is pain free! I haven&#039;t noticed any side effects, no next day grogginess and even the quality of sleep is normal with pleasant dreaming; in fact, if anything my dreams are slightly easier to remember which shows plenty of REM.""",positive,15-Sep-10,81
85641,Ethinyl estradiol / norgestimate,Birth Control,"""I started taking the pill for my irregular cycle and it has worked but I&#039;ve noticed I started having headaches, bloating and terrible mood swings. In addition, I&#039;ve become somewhat lazy and gained a tad bit of weight. I&#039;m about to be on my next set of pills starting tomorrow so I hope it gets better.""",negative,25-Jun-14,6
122186,Venlafaxine,Depression,"""Improves my mood, less stressed but nauseous and sweaty.""",positive,8-Jun-09,28
145808,Qsymia,Obesity,"""I have lost 34 pounds since June 10 (almost 14 weeks). On the 7.5 mg level I suffered many of the side effects. My doctor suggested I go back to the beginning dosage of 3.75 mg and I feel so much better. The mental fog, insomnia and chronic constipation and headache are gone. I am still losing 1-2 pounds a week. My appetite is under control and sweets hold little appeal. I still recognize an emotional longing to eat when I am stressed or in the evening when watching T.V. """,positive,15-Sep-13,73
36343,Imiquimod,Human Papilloma Virus,"""My gynecologist offered me two choices cyrotherapy or the cream. I chose the instant freeze method because he said it was a faster alternative. Four of my small warts were frozen and the two large ones about the size of my middle finger nail, he suggested that I use the Aldara cream for it. The first application didn&#039;t burn at all but it itched like crazy around like 4am when I woke up and the same for the next application. I didn&#039;t see any results so I tried an ACV treatment for two hrs one day. It hurt like hell but I did notice a difference after that. The morning after my 3rd application I was literally able to wipe the warts away but it damaged my skin terribly in two places! """,positive,24-Feb-14,11
4689,Belviq,Obesity,"""Weighed 270 on 5-8-15! 8 days later I weigh 263. If I take it early before 9 am I feel drunk or really tired but if I take it later after 9-10 am I feel ok! Im excited to see how this goes if I can afford it! With out insurance coverage its $305.00 month! Very expensive but I almost say its worth it as long as I&#039;m loosing weight in a decent timely manner! Light exercise but I work up a  sweat and drink lots of water""",positive,14-May-15,19
123877,Skyla,Birth Control,"""I had my first Skyla inserted 4/13 then removed 3/16, and I just got my second 10/2016. I absolutely love the Skyla. My dr gave me vicodin &amp; valium to take before insertion, but I still felt the typical pain and discomfort. I&#039;ve had consistent heavy bleeding since my second insertion, but only discomfort for the first few days. I go back in Nov for a follow-up ultrasound to see if it has moved. I have yet to have an issue with the IUD- my partner and I had unprotected sex during the duration of my 1st and no pregnancies. I did not get many periods for that monthly reassurance though. I absolutely recommend the Skyla if your dr deems it a good option for you.""",positive,23-Oct-16,6
77270,Lorcaserin,Weight Loss,"""I have been taking Belviq for 5 days and have lost 6 pounds effortlessly. I have an injury and can&#039;t exercise. I have tried everything under the sun to loose weight before. I am getting married in May and need to loose 50 lbs plus. Plan on being on this med indefinitely. And for $200/ month out of pocket, its worth it to me!!!! Good luck, and God bless!""",positive,20-Oct-13,49
81878,Liraglutide,Obesity,"""I was unable to get rid of my baby weight after having my 2nd child and heard about saxenda. After much thought I decided to consult my doctor who was not oppose to me trying it. I&#039;ve been on saxenda now for almost 2 months. I havent experienced any side effects I started with .06 and now on dose 3.0. After one full month  I weighed myself and I&#039;ve lost 10lbs. I&#039;ve decided to weigh myself monthly so I will check in a few weeks my process! Oh and my insurance has picked it up but only for a limited time I have 2 more refills left!""",positive,27-Nov-16,33
89505,Celexa,Depression,"""I was on Celexa for approximately 3-6 months for depression. This was my first antidepressant ever, so I didn&#039;t know what to expect. The only side effect I remember experiencing was dry mouth which was annoying, but very tolerable and temporary. Celexa very effectively eliminated my short temper/ snappiness, crying fits and it greatly enhanced my mood and outlook on life. On one occasion, while reflecting on a depressing exchange, I realized that I might be suicidal. I advised my doctor but continued to take it with no more problems but ultimately stopped because I didn&#039;t want to be dependent on medicines.  The depression is back and I was switched to Viibryd.""",positive,31-May-13,44
229690,Lurasidone,Bipolar Disorde,"""Before Latuda, I had become scared. thought everyone was lying to me. I had become violent, screaming, crying for long periods, sitting in the dark for hours, staying home. I started on 40mg daily. I noticed within 2 days I was thinking clearer and feeling less anxious. I was still having &quot;meltdowns&quot; about every three days, so we went to 80mg six weeks ago. I have been much happier, more productive and sleeping better. I take it at night. The worst side effect I had was swelling around my ankles. But that went away. I&#039;m losing weight. No longer eat in my sleep. It hasn&#039;t fixed all, but it has me on the right track to trying to get well. Before Latuda, I didn&#039;t care about getting well. I Hope and pray it keeps working.""",positive,12-Jul-13,96
230416,Depo-Provera,Endometriosis,"""When I was 7 I started puberty, I started my periods and all the other signs of becoming a &quot;young woman&quot; and I have been having pain since then on, I&#039;ve had 2 operations, abnormal periods and extensive ones that have lasted 8 weeks and 21 weeks. I&#039;m 18 and have I&#039;ve been on this injection for nearly 2 months and I&#039;ve had nothing but pain, I&#039;m heavier on my period than I&#039;ve ever been and I&#039;m constantly tired, moody, emotional and sick. I can&#039;t hold a meal down and I&#039;ve lost 2 stone because of this and am now classed as underweight. I can&#039;t even hold anti-sickness tablets down. I was told to continue to take the pill and then during my break I shouldn&#039;t get my period, but I have and they&#039;ve been causing that much pain can&#039;t even walk properly""",negative,7-Nov-13,14
63534,Epiduo,Acne,"""31yo F - light acne on face / back since teenage years. Tried all over counter treatments, generally just made skin worse.  Doctor recommended  eipduo coupled with doxy - 1 year on and completely clear complexion all over. After a few months reduced doxy to 1 tablet every 3 days and continued use of epiduo -  happy to finally have clear skin""",positive,17-Jun-15,6
53084,Plavix,Heart Attack,"""Been on Plavix for 3 yrs, since I had  a quad CABG surgery. Just had two additional stents put in on January 6, 2015.  The first two stents were open no clots, no tissue build up,  I do have some bruising but not extensive bleeding when I receive a cut.  Thankful to stay alive""",positive,13-Jan-15,37
120955,Venlafaxine,Depression,"""I have tried every SSRI except luvox and this is the only one that did anything. However it takes at least a month to work.  However I went out of country and had my carotid veins widened and this extra blood flow has taken away all mental health issues or need for drugs...""",positive,20-Jul-17,5
186274,Desvenlafaxine,Depression,"""I took one 50mg tab of Pristiq. 12 hours later, I ended up in the ER with heart rate of 140, BP of 198/102. ER admitted me to the hospital. I then had 3 episodes of my heart pounding in my chest and reaching a peak of 150 beats in a matter of seconds and then going back down. For many this medicine is a good thing, for me it was a nightmare. """,negative,5-Dec-12,31
35310,Levofloxacin,Urinary Tract Infection,"""Had a severe reaction, my tendons swelled up.""",negative,19-Sep-11,55
82943,Paxil,Anxiety,"""This medication has worked for me for over five years. I started taking it for anxiety but it has also helped me with my extreme shyness. It throws a wet blanket over your emotions. It does reduce both the highs and lows and evens out your emotions.""",positive,22-Nov-15,59
170973,Quetiapine,Insomnia,"""I too take it at night for insomnia and do get RLS sometimes. However if I go to bed within 1 hour after taking it, I don&#039;t get the RLS , I&#039;m sleepy by then anyway. What I really like about this medication is when I do wake up during the night, I fall back to sleep within a few minutes. Only downside I&#039;ve found is it&#039;s kind of hard to wake up in the morning sometimes. It also helps keep my moods steady during the day and I don&#039;t have as many anxiety episodes.""",positive,11-Feb-10,38
92789,Vortioxetine,Major Depressive Disorde,"""Trintellix has really made a difference in my life. I have terrible depression. I was suicidal and even slit my wrists because I felt hopeless. My doctor gave me this new medicine and I have been taking it for about 4 weeks now. I am not suicidal anymore. I love my life. I even have more energy now and my anxiety seems to have magically disappeared. I can actually have conversations with people and look at them in the eye. Only thing is, I have gained about 5 lbs. But other than that, this is great!""",positive,6-Dec-17,8
194486,Atorvastatin,High Cholesterol,"""67 years old reasonably fit male until I had a mini stroke in Jan 17. In hospital they put me on 80mg atorvastatin once a day. Within four weeks every muscle in my body ached. Went to the doctors and he reduced the dose to 40mg a day. Another three weeks later I couldn&#039;t get out of bed or walk due to aching muscles. Stopped taking them completely and within three days felt thirty per cent better. Another three weeks have gone bye and still ache like hell. They might lower cholesterol for some people and be a godsend but I never want to see another one in my life. They have ruined my way of life.""",negative,7-Mar-17,36
180762,Dienogest / estradiol,Birth Control,"""I had a tough time with my periods since day 1. Always excruciatingly painful, bloating, vomiting, heavy and lengthy 9+days. I had to miss a lot of school and later on had to miss a lot of work. Quality of life was very poor. I always had to plan my life around when my period would be coming because I knew all plans would have to be cancelled. Natazia changed all of that. I have been taking it for 5 years now and these days my periods are super light for 2 days with no pain. Cons.... since I&#039;ve been on this pill ive noticed my vision has gotten progressively worse, I am moody, I have gained about 10 lbs per year that no amount of diet and exercise seems to be able to fix and finally I have NOsex drive, putting a strain on my relationship""",negative,11-Mar-16,9
171537,Wellbutrin,Depression,"""This medication makes me feel weird like my brain is dehydrated, loss of appetite, constant headaches and a jittery feeling that was uncomfortable at times. Reduced smoking cravings and made smoking really gross. Had a few drinks on new years....bad idea, sick for days.""",negative,24-Jan-13,98
105661,Methylprednisolone,"Gout, Acute","""I have tried indomethicin.  Never works.  Methyl prednisone works almost immediately every time.""",positive,23-Nov-15,17
113940,Amlodipine,High Blood Pressure,"""This blood pressure med makes me feel spacey, like I&#039;m not here!  Makes my body weak where it feels like my own legs can&#039;t carry me!! I hate the way it makes me feel!!""",negative,23-Sep-16,68
229083,Tadalafil,Erectile Dysfunction,"""It&#039;s like you&#039;re 18 again! (I&#039;m 62 now)

I have a very, very active sex life - 2x -3x/day.  Never had a problem getting erect, but recycle time was less than ideal.  Cialis cut that significantly.

I take 5mg in the morning.""",positive,14-Aug-15,32
91005,Norco,Pain,"""Norco works great for me and has for several years. I crushed my ankle over 10 years ago and the pain can be overwhelming. """,positive,29-Aug-10,19
64185,Sertraline,Anxiety and Stress,"""I have suffered from Panic disorder and OCD since the age of 18.. Been on medication but stopped when I was 28 due to my pregnancy - Anyhow, 2016 of April I was prescribed Generic Lexapro, keep in mind the brand name worked wonders! The generic was a horrible experience.. Now its my 3rd day of switching to Sertraline 50mg.. The switch has been amazing so far! I feel so much better already.""",positive,9-Mar-17,15
76321,Roflumilast,COPD,"""Been on Daliresp for 11 months. No weight loss or stomach issues.  Has greatly improved shortness of breath and no bronchitis flare ups.  Before Daliresp you could count on at least 3 to 4 flare ups per year.""",positive,18-Jul-12,69
205577,Pristiq,Depression,"""I was on my 4th try on a antidepressant and was feeling very discouraged. I had many side effects from the other medicines such as sleepiness, headaches, overeating, agitation, and crying spells. My therapist gave me Pristiq. I read about the side effects and was not looking forward to headaches. I took it and had no side effects. On my second day I was doing a lot more things and felt a lot better. Thank God!""",positive,17-May-12,21
6226,Minastrin 24 Fe,Birth Control,"""I gained a lot of weight and had a significant increase in headaches. It left me feeling moody, tired and unbalanced.""",negative,19-Aug-14,20
180280,Diclofenac,Pain,"""Prescribed, use 12 on, 12 off. Used with oxycodone. Not effective, in addition patch doesn&#039;t adhere well, adhesive not strong enough to keep it in place w/o having to tape down patch. 
Would not recommend this patch.""",negative,14-Nov-16,5
129342,Levonorgestrel,Birth Control,"""I had been experiencing probs with high blood pressure and melazma from the birth control patch. My doc advised me to use mirena. I am 30 and have 3 children, my doctor told me implanting the IUD would be uncomfortable but since I had kids it shouldn&#039;t be so bad. It was the most pain I have ever been in. Worse than my labor with all 3. They said it wouldn&#039;t last long, but I had to lie down in the office for 2 hours, until the office closed. The cramping continued for a couple days. I had stuck with it for about 6 months, but my face is breaking out like I am 15 (which I have never had a problem with) and I have had an awful discharge since I have had the IUD. I have had very very mild periods which is nice, but I plan on having it removed.""",negative,11-Sep-15,4
109472,Nexplanon,Birth Control,"""For the first 3-4 months, things were going great. Insertion was painful but you get over that quick enough. Then I developed horrible cystic acne and didn&#039;t put 2 and 2 together right away. Even as a teen, I had no acne; now my skin is disgusting. More recently, I&#039;ve experienced severe cramping for multiple days in a row. I called right away to schedule removal after a total of about 11 months. I&#039;d rather go back to the pill until my husband can get his vasectomy.""",positive,16-Nov-16,0
5892,Opana,Pain,"""I liked opana but my docoter put me back on oxycontin 60mgs. For the time I was on it, it worked really well for my pain. Its a great drug to be on if you need it.""",positive,21-Aug-08,35
156798,Dulaglutide,"Diabetes, Type 2","""On my third week and for me have suffered few ill effects. I was quite concerned about using the Trulicity after reading these many rather negative reviews. But, I decided to try it as the injection method is fantastically simple. 
I for whatever reason cannot inject myself with insulin. My wife had to do it daily, something she was not crazy about. 
Now, once a week and a hidden needle it is very very easy now.
So far I have not experienced any of these other symptoms except a brief feeling of nausea. Nothing really bad at all.
So for me this is great. My glucose numbers have dropped quite a bit and at the moment just above where I want to be. (Around 150 - I was much higher before even with insulin at around 190-sh).
Also taking Junovia..""",positive,18-Mar-16,15
5508,Donnatal,Duodenal Ulce,"""Donnatal is so expensive. 
Go to donnatal website. 
There is a link to click on drug assist. I called. They sent me a prescription for free. Also my doctor had a coupon. I only had to pay $15 for 90 pills""",positive,30-Oct-16,8
6784,Beyaz,Acne,"""I&#039;m 24 years old I have battled with sudden breakouts for the past 6 years. I did not have active acne, but I had zero control on random breakouts in my cheeks. I have used literally every product on the market and altered my diet to see if I would benefit from it, absolutely nothing has worked. My last resource was stimulating my hormones to see if this might be the problem, also one of my girlfriends who&#039;s skin is flawless has been on birth control since she was 16 and recommended it to me. Let me tell you I&#039;ve been on Beyaz for exactly one month today and my skin has never been so flawless, its unreal. I&#039;ve had zero side effects other than the best quality silky skin I&#039;ve always dreamed of. Thank you Beyaz. """,positive,5-Jan-12,23
198973,Depo-Provera,Birth Control,"""I got my first injection of Depo Provera in March to help with pain from female related problems. The first 2 weeks were okay but I began to notice a lot of changes and abdominal pain, burning pain in groin and legs, changes in bowel habits, mental changes and I always felt uneasy and on edge. My hair began to fall out more and I always felt really unwell. I have been to the ER a few times after the shot and doctors can&#039;t really find anything wrong. Ever since the injection, I&#039;ve had body aches, muscle spasms, broken out into hives, felt like my throat was closing, back pain and I am tired all the time. I will not be getting the second injection or any others. I am in my mid 20&#039;s and feel awful and not myself. Don&#039;t get Depo shot!!!""",negative,31-May-16,11
158976,TriNessa,Birth Control,"""I&#039;ve came to my end of my first month on this, I started taking it to help reglate my period. It has helped do that! But the Anxitey and depression has been on high, I get crazy moods where I can&#039;t stand anyone &amp; I don&#039;t want to be around anyone. I feel more bloded since taking them.""",negative,3-Aug-16,5
223809,Depakote ER,Migraine Prevention,"""After trying Topamax for months with no relief, I have been on Depakote ER for three months with GREAT relief! I was having migraine headaches 17 out of 31 days a month, now- maybe one a month (taking Axert when I have pain). The only problem I have had is I have gained 10 pounds in less than three months....this is horrible for me, as I could have afforded to have lost 10 pounds when starting Depakote!
My Dr. is going to have me try to mis in 25 mg. of Topamax to suppresse the appetite.""",positive,7-Mar-08,36
209624,Donepezil,Alzheimer's Disease,"""My mother was on this medication for 2 weeks for early stages of Alzheimer&#039;s. The first week family thought we could see noticeable improvement. By the end of the 2nd week she was confused and defecating in her hand which she had never done before. The doctor discontinued and after a few days she was back to where she was before starting the med. My advice is watch your loved one closely for side effects.""",negative,7-May-17,20
41458,Sofosbuvir,Hepatitis C,"""Im not completely finished with treatment but regardless of mild side effects im completely greatful for this medicatio. Thank you Gilead!! Sincerely brandooks""",positive,24-Nov-15,8
192610,Drospirenone / ethinyl estradiol,Birth Control,"""I started Yaz and immediately noticed my anxiety levels go through the roof, particularly within the first two hours of taking it. I was jittery, had mild heart palpitations, fogginess, indecisiveness, restless sleep and was extremely depressive and teary. My skin also erupted with acne.

Upside: I lost a ton of water weight and grew breasts!

I gave up after 10 days, too many contraindications in too short amount of time.


""",negative,27-Jul-12,6
168482,Monistat 7,Vaginal Yeast Infection,"""This hurts so bad ! This is my first time having a YI and I wish I would have tried the yogurt because that seems like it helps better then the cream. I&#039;m itching so much and it&#039;s burning. I&#039;m trying the cold water bottle and putting it down there and it isn&#039;t helping much . I really don&#039;t think I will be using the rest of the applicators because of this horrible pain I am experiencing right now. Absolutely can&#039;t not endure this pain and I want to scratch it so bad or either take it out . I just hope it makes my YI go away !""",negative,23-Dec-15,3
8139,Zolpidem,Insomnia,"""This blue generic version of ambien is worthless. Instead of enabling sleep, I become restless and agitated. In addition, I&#039;ve had a migraine since the pharmacy filled my prescription with this generic. I have degenerative discs in my spine, which is very painful, and need the ambien to sleep. Two weeks now without sleep on these pills.""",negative,11-Jun-17,7
171469,Wellbutrin,Depression,"""I&#039;m in my early 40s and have noticed the last couple of years I&#039;ve become very aggitated over nothing! Always yelling at my teenager and I could literally feel my blood pressure raising over the smallest things. Also this last year for some reason I became depressed. I didn&#039;t ever want to get out if bed or leave the house to do anything. I&#039;ve always had a bad opinion about antidepressants but I knew SOMETHING had to change. I reached out to my doctor who gave me 100 mg of generic Wellbutrin and the very first day I noticed I was calmer! I fell asleep 2 hours later but woke up refreshed I just finished day 3 and I swear I feel fantastic! Not only have I not yelled even once, I don&#039;t feel angry at all! And I want to do stuff again. Very happy""",positive,31-Oct-15,117
24709,Horizant,Restless Legs Syndrome,"""This medicine is definitely a 10. It worked for me from the first day I took it.  It&#039;s nice to sleep at night again instead of pacing the floor.""",positive,13-Oct-12,90
162917,Cefdinir,Sinusitis,"""I&#039;ve only been on it 2 days, but so far so good! I feel much better, cough is gone, and no side effects. Will use again if I need it.""",positive,21-Dec-10,24
148779,Mirena,Abnormal Uterine Bleeding,"""I got my the mirena because I didn&#039;t want to have a hysterectomy, I have had it now bout 2yrs I will say that it stop the bleeding for me but it did cause me to gain like 20 pounds and is very painful  for me during Intercourse which I don&#039;t like about having this just glad not to be bleeding 20 days out of the month (very heavy). So I will say that it did what I expected just the weight gain .""",negative,14-May-16,2
162210,Brovana,"COPD, Maintenance","""Helps my breathing so much.""",positive,26-Dec-08,27
125144,Dulcolax,Constipation,"""I take four five milligram tablets whenever I am constipated and I couldn&#039;t be any happier with the results. The only things I suffer from with this medication are cramps (no way as bad as everyone else is making them out to be) and wind. If you want effective and fast results which are always guaranteed, I suggest you definitely try Dulcolax.""",positive,16-Dec-16,2
172111,Tylenol PM,Insomnia,"""The Tylenol PM worked .... TOO GOOD!  After 20 minutes I would have a great night&#039;s sleep.  I have been taking it for years .... then my son told me the new reports about this causing dementia.  I stopped immediately.  The side effects after I stopped have been pretty severe.  I never dreamt that there would be withdrawals from this until I googled it but I have most of the symptoms (except for the shakes and nightmares).... dizzy, light headedness, nausea, unable to sleep.  After all I thought, since I talked to my doctor over and over about them (and he said no problem) and they were over the counter, I was good.  WRONG!  Bad stuff.  Tell everyone you know to stop them.""",negative,28-Apr-16,23
185570,Saxenda,Obesity,"""My starting weight was 297. Now two weeks later I&#039;m 283. After each increase I did have nausea and vomiting for a day or two. I thought I would have to stop and then I discovered Pepto-Bismol.  My second day of Pepto-Bismol I felt like a new man. According to the label you can have 2 tablespoons up to eight times a day which means every couple hours. This really made a difference in the side affects. I rated it a 9 only because of the side effects other than that I&#039;m 100% satisfied with this new medication!""",positive,29-Dec-16,32
223943,Levonorgestrel,Birth Control,"""I got my skyla placed on September 14th 2016.  Insertion wasnt too bad at all, just a few pokes and pinches and it was done. However 20 minutes after insertion the cramps kicked in, I haven&#039;t had kids yet. But I swear the pain level of the cramps are what I assume is how contractions feel. It was so so bad. I love my OB so I drive a 30 minutes to see her. Needless to say the drive home was horrible. Once I finally got home the contraction cramps were so bad I was laying on the floor crying. The cramping did get better the next day and was completely gone in about 3 days. Originally I was on the pill and my body didn&#039;t like it and I was having a period 6 -7 days twice a month. Now I just spot brown discharge that has lightened up a lot""",positive,8-Dec-16,0
135854,Percocet,Pain,"""My pain was stopping me from having quality of life!""",positive,16-Oct-09,15
46529,Sulfasalazine,Rheumatoid Arthritis,"""Ended up in ER for falling on concrete reason dizziness and drop in red blood cell and more.""",negative,21-Nov-17,1
6923,Aluminum chloride hexahydrate,Hyperhidrosis,"""I have suffered from hyperhidrosis since puberty, and I would never raise my hand in class to ask questions. It caused me severe anxiety, and probably hurt my education. Two weeks ago I started using Drysol. IT CHANGED MY LIFE. I can now work an 8 hour shift in the light gray uniform shirt and be completely dry. My quality of life and confidence have skyrocketed. The only reason I&#039;m not rating it a 10 is because of the itching. When applied,  drysol causes me pretty severe itching in my underarms. I have been able to ignore it for the most part in public,  but only with extreme discipline. If it didn&#039;t cause so much itching,  this would be a miracle product.""",positive,13-Jul-16,9
114257,Nicotine,Smoking Cessation,"""The only thing I&#039;ve tried that works. These patches are GREAT! I have no sensations at all. If you&#039;re a heavy smoker and really want to stop smoking, I recommend you use these. I will NEVER smoke again because of these patches. I also use the Nicotine Gum.""",positive,1-Jan-16,30
154365,Reglan,Migraine,"""I was just given Reglan this morning at the ER but don&#039;t think they combined it with anything but saline.  Usually I get the physically &quot;hyper&quot; feeling but with mind exhaustion with Dramamine or Benedryl.  Those medicines make me feel like all my muscles need to be repeatedly stretched and like they are itchy on the inside.  Luckily I did not get this feeling at all today with just the intravenous Reglan.
Even managed to sleep through half the drip.  Only bad thing was that it was really cold going into my arm...my whole arm felt numb.  Also, don&#039;t know if it is common or not, but was starving 6 hours later and ate more in 1 sitting than I ever before (I&#039;m sure I will regret that tomorrow).""",positive,9-Oct-10,18
